Año:,Clase de accidente:,Tipo de accidente:,Provincia:,Cantón:,Distrito:,Ruta:,X_WGS84,Y_WGS84
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,39,-84.05995,9.94216
2014,Solo heridos leves,Objeto sobre vehículo,San José,Goicoechea,Calle Blancos,109,-84.06252,9.94662
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Mata de Plátano,205,-84.03648,9.95224
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,218,-84.05534,9.94595
2014,Solo heridos leves,Colisión con motocicleta,San José,Moravia,San Vicente,102,-84.06151,9.96261
2014,Solo heridos leves,Colisión entre vehículos,San José,Tibás,Cinco Esquinas,100,-84.08280,9.94704
2014,Solo heridos leves,Colisión con motocicleta,San José,Vázquez de Coronado,San Isidro,216,-84.01647,9.96951
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,218,-84.04978,9.94884
2014,Solo heridos leves,Colisión con motocicleta,San José,Moravia,San Vicente,Cantonal,-84.04875,9.96132
2014,Solo heridos leves,Colisión con motocicleta,San José,Moravia,San Vicente,102,-84.05589,9.96333
2014,Solo heridos leves,Colisión con bicicleta,San José,Goicoechea,Calle Blancos,39,-84.06096,9.94504
2014,Solo heridos leves,Colisión con bicicleta,San José,Goicoechea,Mata de Plátano,Cantonal,-84.03423,9.95381
2014,Solo heridos leves,Colisión entre vehículos,San José,Tibás,Anselmo Llorente,101,-84.07478,9.95616
2014,Solo heridos leves,Colisión con motocicleta,San José,Vázquez de Coronado,San Isidro,216,-84.00712,9.97646
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,218,-84.04122,9.95606
2014,Solo heridos leves,Colisión con motocicleta,San José,Tibás,Anselmo Llorente,Cantonal,-84.06775,9.96085
2014,Solo heridos leves,Colisión entre vehículos,San José,Tibás,Anselmo Llorente,101,-84.07481,9.95627
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,218,-84.05899,9.94396
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Calle Blancos,109,-84.05705,9.95111
2014,Solo heridos leves,Colisión entre vehículos,San José,Tibás,San Juan,32,-84.07324,9.96232
2014,Con muertos o graves,Atropello a persona,San José,Goicoechea,Purral,Cantonal,-84.02954,9.95490
2014,Solo heridos leves,Colisión entre vehículos,San José,Tibás,San Juan,102,-84.07415,9.96245
2014,Solo heridos leves,Vuelco,San José,Goicoechea,Guadalupe,39,-84.06012,9.94215
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Purral,Cantonal,-84.03651,9.95667
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,218,-84.04558,9.95230
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,218,-84.06254,9.94249
2014,Solo heridos leves,Colisión con motocicleta,San José,Moravia,San Vicente,Cantonal,-84.04804,9.95947
2014,Solo heridos leves,Salió de la vía,San José,Moravia,La Trinidad,220,-84.03198,9.97809
2014,Solo heridos leves,Atropello a persona,San José,Goicoechea,Calle Blancos,100,-84.07119,9.94548
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,218,-84.05036,9.94826
2014,Solo heridos leves,Colisión con bicicleta,San José,Vázquez de Coronado,Patalillo,102,-84.03327,9.96862
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,Cantonal,-84.04778,9.95097
2014,Solo heridos leves,Salió de la vía,San José,Tibás,San Juan,117,-84.05600,9.96919
2014,Solo heridos leves,Colisión con motocicleta,San José,Tibás,San Juan,102,-84.06598,9.96198
2014,Con muertos o graves,Colisión entre vehículos,San José,Tibás,Colima,Cantonal,-84.09300,9.96005
2014,Solo heridos leves,Colisión con motocicleta,San José,Tibás,Anselmo Llorente,Cantonal,-84.06662,9.95839
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Calle Blancos,109,-84.06651,9.94356
2014,Solo heridos leves,Caída de algún ocupante,San José,Moravia,San Vicente,200,-84.04727,9.95883
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Rancho Redondo,218,-83.98943,9.96784
2014,Solo heridos leves,Atropello a persona,San José,Tibás,San Juan,102,-84.06277,9.96183
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,218,-84.06088,9.94297
2014,Solo heridos leves,Colisión con motocicleta,San José,Moravia,San Vicente,102,-84.04595,9.96198
2014,Solo heridos leves,Colisión con motocicleta,San José,Tibás,San Juan,Cantonal,-84.07773,9.95601
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Ipís,218,-84.01082,9.96461
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,218,-84.04577,9.95253
2014,Solo heridos leves,Colisión con motocicleta,San José,Moravia,San Vicente,102,-84.04964,9.96208
2014,Solo heridos leves,Colisión entre vehículos,San José,Moravia,San Vicente,102,-84.04309,9.96189
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Guadalupe,39,-84.06012,9.94199
2014,Solo heridos leves,Atropello a persona,San José,Goicoechea,Purral,Cantonal,-84.02502,9.95793
2014,Solo heridos leves,Colisión con motocicleta,San José,Tibás,San Juan,5,-84.07865,9.95287
2014,Solo heridos leves,Vuelco,San José,Goicoechea,Mata de Plátano,Cantonal,-84.00156,9.95799
2014,Solo heridos leves,Colisión con motocicleta,San José,Tibás,San Juan,Cantonal,-84.08361,9.96095
2014,Solo heridos leves,Atropello a persona,San José,Goicoechea,Purral,Cantonal,-84.01401,9.96047
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Calle Blancos,100,-84.07714,9.94648
2014,Solo heridos leves,Colisión con motocicleta,San José,Goicoechea,Calle Blancos,100,-84.07730,9.94679
2014,Solo heridos leves,Colisión con motocicleta,San José,Vázquez de Coronado,San Isidro,102,-84.01154,9.97615
2014,Solo heridos leves,Colisión con bicicleta,Cartago,Cartago,Occidental,Cantonal,-83.92434,9.86670
2014,Con muertos o graves,Otros,Limón,Siquirres,Pacuarito,32,-83.44226,10.09938
2014,Con muertos o graves,Atropello a persona,Limón,Matina,Batán,Cantonal,-83.36440,10.06414
2014,Con muertos o graves,Salió de la vía,Limón,Siquirres,Alegría,415,-83.58515,10.09969
2014,Solo heridos leves,Colisión entre vehículos,Limón,Limón,Río Blanco,32,-83.19160,10.00609
2014,Solo heridos leves,Salió de la vía,Limón,Limón,Río Blanco,32,-83.19437,10.00699
2014,Solo heridos leves,Colisión entre vehículos,Limón,Limón,Río Blanco,32,-83.19450,10.00687
2014,Solo heridos leves,Colisión entre vehículos,Limón,Limón,Río Blanco,32,-83.11404,9.99069
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Jiménez,810,-83.74226,10.20578
2014,Solo heridos leves,Colisión con motocicleta,Limón,Siquirres,Alegría,32,-83.56682,10.13920
2014,Solo heridos leves,Otros,Limón,Pococí,Guápiles,32,-83.83055,10.20772
2014,Solo heridos leves,Colisión con bicicleta,Limón,Pococí,Jiménez,32,-83.75876,10.20420
2014,Con muertos o graves,Atropello a persona,Limón,Pococí,Guápiles,32,-83.78164,10.20291
2014,Solo heridos leves,Salió de la vía,Limón,Guácimo,Mercedes,32,-83.61608,10.17623
2014,Solo heridos leves,Colisión entre vehículos,Limón,Limón,Río Blanco,32,-83.18635,10.00568
2014,Solo heridos leves,Otros,Limón,Pococí,Guápiles,Cantonal,-83.80477,10.21308
2014,Solo heridos leves,Salió de la vía,Limón,Pococí,Guápiles,32,-83.91072,10.18883
2014,Con muertos o graves,Colisión con motocicleta,Limón,Pococí,Guápiles,32,-83.79595,10.20224
2014,Solo heridos leves,Colisión con motocicleta,Limón,Matina,Carrandi,32,-83.24048,10.02622
2014,Con muertos o graves,Colisión con bicicleta,Limón,Siquirres,Siquirres,32,-83.50523,10.09210
2014,Con muertos o graves,Atropello a persona,Limón,Siquirres,El Cairo,32,-83.54822,10.11844
2014,Con muertos o graves,Atropello a persona,Limón,Siquirres,Siquirres,32,-83.51661,10.09944
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Orotina,La Ceiba,Cantonal,-84.67041,9.91105
2014,Solo heridos leves,Salió de la vía,Puntarenas,Osa,Piedras Blancas,2,-83.20547,8.75098
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Osa,Bahía Ballena,34,-83.73917,9.17185
2014,Solo heridos leves,Salió de la vía,Puntarenas,Osa,Puerto Cortés,34,-83.53706,8.98361
2014,Solo heridos leves,Colisión entre vehículos,Puntarenas,Osa,Bahía Ballena,34,-83.74032,9.17229
2014,Solo heridos leves,Atropello a persona,Puntarenas,Osa,Palmar,2,-83.46004,8.95835
2014,Solo heridos leves,Colisión entre vehículos,Puntarenas,Osa,Puerto Cortés,Cantonal,-83.53214,8.97945
2014,Solo heridos leves,Salió de la vía,Puntarenas,Osa,Puerto Cortés,34,-83.48151,8.96568
2014,Solo heridos leves,Colisión con objeto fijo,Puntarenas,Osa,Puerto Cortés,34,-83.56831,9.00232
2014,Solo heridos leves,Vuelco,Puntarenas,Osa,Piedras Blancas,245,-83.26197,8.77054
2014,Solo heridos leves,Colisión con bicicleta,Puntarenas,Osa,Bahía Ballena,Cantonal,-83.74805,9.15519
2014,Con muertos o graves,Salió de la vía,Puntarenas,Osa,Palmar,2,-83.45980,8.94642
2014,Con muertos o graves,Colisión con motocicleta,Puntarenas,Osa,Piedras Blancas,2,-83.24043,8.78420
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Osa,Puerto Cortés,168,-83.52400,8.97330
2014,Con muertos o graves,Colisión con motocicleta,Puntarenas,Osa,Bahía Ballena,34,-83.75371,9.17914
2014,Solo heridos leves,Colisión entre vehículos,Puntarenas,Osa,Piedras Blancas,2,-83.25183,8.79854
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Osa,Puerto Cortés,34,-83.51964,8.98656
2014,Con muertos o graves,Atropello a persona,Puntarenas,Osa,Bahía Ballena,34,-83.83865,9.22931
2014,Solo heridos leves,Salió de la vía,Puntarenas,Osa,Piedras Blancas,245,-83.25730,8.78303
2014,Solo heridos leves,Salió de la vía,Puntarenas,Osa,Palmar,Cantonal,-83.45879,8.96082
2014,Con muertos o graves,Colisión entre vehículos,Puntarenas,Osa,Palmar,2,-83.41716,8.92065
2014,Solo heridos leves,Salió de la vía,Puntarenas,Osa,Palmar,2,-83.40434,8.90239
2014,Solo heridos leves,Atropello a persona,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.70599,9.36950
2014,Solo heridos leves,Colisión entre vehículos,Puntarenas,Osa,Palmar,2,-83.46090,8.95232
2014,Solo heridos leves,Vuelco,Alajuela,Alajuela,Guácima,124,-84.25564,9.96481
2014,Solo heridos leves,Atropello a persona,Alajuela,Alajuela,Río Segundo,Cantonal,-84.18627,10.00174
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Río Segundo,3,-84.17496,10.00595
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,Río Segundo,3,-84.18744,10.00283
2014,Solo heridos leves,Vuelco,Alajuela,Atenas,Jesús,3,-84.43995,9.97223
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,Alajuela,Cantonal,-84.21065,10.01396
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Guácima,Cantonal,-84.26167,9.95698
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,Alajuela,125,-84.20628,10.02583
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,Alajuela,Cantonal,-84.21572,10.01824
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,Alajuela,San José,Cantonal,-84.23375,10.00815
2014,Solo heridos leves,Vuelco,Alajuela,Alajuela,San Antonio,1,-84.21987,9.99939
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,San Antonio,Cantonal,-84.22499,10.00257
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,San José,3,-84.23921,10.01037
2014,Con muertos o graves,Atropello a persona,Alajuela,Alajuela,San Rafael,Cantonal,-84.21200,9.97221
2014,Solo heridos leves,Atropello a persona,Alajuela,Alajuela,San Antonio,124,-84.24441,9.98673
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Alajuela,Cantonal,-84.21078,10.00860
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Alajuela,124,-84.21817,10.01399
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,San Antonio,124,-84.24176,9.98830
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Alajuela,Cantonal,-84.22078,10.01419
2014,Solo heridos leves,Salió de la vía,Alajuela,Alajuela,Garita,3,-84.27371,10.01106
2014,Con muertos o graves,Colisión con objeto fijo,Alajuela,Atenas,Atenas,3,-84.37126,9.98486
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,San José,Cantonal,-84.25586,10.00314
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Río Segundo,3,-84.20680,10.00721
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,Garita,3,-84.31946,9.99271
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,San Rafael,122,-84.21585,9.97131
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,San José,Cantonal,-84.23816,10.00943
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Alajuela,Cantonal,-84.22030,10.02007
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,San Rafael,122,-84.21506,9.97171
2014,Con muertos o graves,Atropello a persona,Limón,Matina,Batán,804,-83.34116,10.08876
2014,Con muertos o graves,Atropello animal,Limón,Matina,Batán,Cantonal,-83.35734,10.08723
2014,Solo heridos leves,Colisión con bicicleta,Limón,Matina,Batán,804,-83.34018,10.08227
2014,Solo heridos leves,Salió de la vía,Limón,Matina,Matina,805,-83.30108,10.06002
2014,Con muertos o graves,Colisión con bicicleta,Limón,Matina,Carrandi,32,-83.22361,10.02459
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Guápiles,32,-83.78875,10.20243
2014,Con muertos o graves,Colisión con objeto fijo,Alajuela,Orotina,Coyolar,27,-84.55948,9.89546
2014,Con muertos o graves,Colisión entre vehículos,Puntarenas,Garabito,Jacó,34,-84.63866,9.66799
2014,Solo heridos leves,Salió de la vía,Puntarenas,Garabito,Jacó,34,-84.65211,9.68273
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Orotina,La Ceiba,27,-84.64738,9.89227
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Garabito,Tárcoles,34,-84.62639,9.75320
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Orotina,Orotina,Cantonal,-84.51625,9.91201
2014,Solo heridos leves,Colisión con objeto fijo,Alajuela,Orotina,Hacienda Vieja,27,-84.48126,9.91903
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Orotina,La Ceiba,27,-84.65233,9.89430
2014,Solo heridos leves,Otros,Cartago,Cartago,San Nicolás,Cantonal,-83.93568,9.88457
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Paraíso,Cachí,224,-83.80171,9.83873
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Cartago,Guadalupe o Arenilla,236,-83.93434,9.86021
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Oreamuno,San Rafael,10,-83.90245,9.85393
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,Oriental,Cantonal,-83.91827,9.85921
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,San Nicolás,2,-83.93617,9.88416
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Oreamuno,San Rafael,10,-83.90311,9.85451
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Cartago,Oriental,Cantonal,-83.91794,9.86174
2014,Solo heridos leves,Colisión con bicicleta,Cartago,Oreamuno,San Rafael,219,-83.89693,9.88528
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,Occidental,Cantonal,-83.92443,9.86610
2014,Con muertos o graves,Salió de la vía,Cartago,La Unión,San Rafael,2,-83.97610,9.90509
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Oreamuno,San Rafael,10,-83.89598,9.84841
2014,Solo heridos leves,Colisión con bicicleta,Cartago,El Guarco,El Tejar,228,-83.94946,9.84231
2014,Con muertos o graves,Colisión con motocicleta,Cartago,Paraíso,Paraíso,Cantonal,-83.84720,9.84111
2014,Con muertos o graves,Colisión con motocicleta,Cartago,El Guarco,El Tejar,Cantonal,-83.93208,9.84831
2014,Solo heridos leves,Atropello a persona,Cartago,Cartago,Aguacaliente o San Francisco,Cantonal,-83.92437,9.84554
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Alvarado,Cervantes,10,-83.82235,9.87772
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,San Nicolás,219,-83.93601,9.88215
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,Carmen,219,-83.91943,9.88075
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Cartago,San Nicolás,2,-83.94093,9.89241
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,Oriental,Cantonal,-83.91198,9.86763
2014,Con muertos o graves,Colisión entre vehículos,Cartago,Cartago,Occidental,228,-83.93088,9.86033
2014,Con muertos o graves,Atropello a persona,Cartago,Cartago,San Nicolás,236,-83.93363,9.87622
2014,Solo heridos leves,Colisión con objeto fijo,Cartago,Paraíso,Orosi,224,-83.84979,9.79994
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Cartago,Oriental,Cantonal,-83.91828,9.85404
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Cartago,San Nicolás,2,-83.94394,9.87343
2014,Solo heridos leves,Colisión con bicicleta,Cartago,Cartago,San Nicolás,236,-83.93299,9.87467
2014,Solo heridos leves,Colisión con bicicleta,Cartago,Cartago,San Nicolás,2,-83.94005,9.89165
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,San Nicolás,2,-83.94440,9.87138
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,San Nicolás,Cantonal,-83.93670,9.88620
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,Oriental,Cantonal,-83.91827,9.85921
2014,Solo heridos leves,Colisión con motocicleta,Cartago,La Unión,San Rafael,Cantonal,-83.95915,9.90661
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Cartago,San Nicolás,219,-83.92263,9.87999
2014,Con muertos o graves,Atropello a persona,Cartago,Cartago,Occidental,Cantonal,-83.92274,9.86575
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Paraíso,Llanos de Santa Lucía,10,-83.88145,9.84284
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Oreamuno,San Rafael,219,-83.89800,9.88181
2014,Solo heridos leves,Colisión con bicicleta,Cartago,Oreamuno,San Rafael,10,-83.89551,9.84830
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,Occidental,Cantonal,-83.92371,9.86434
2014,Solo heridos leves,Colisión con motocicleta,Cartago,La Unión,San Rafael,2,-83.96544,9.90677
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Oreamuno,San Rafael,10,-83.90029,9.85175
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,San Nicolás,2,-83.93614,9.88405
